Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
1284,18,11,10,AI,Kolkata,227546,1596970,Yes,High,5000000
1285,6,3,2,CleanTech,Delhi,404530,712885,Yes,High,5000000
1286,10,3,2,EdTech,Kolkata,1773107,1889898,Yes,High,5000000
1287,6,7,8,HealthTech,Chennai,479638,1078466,Yes,High,5000000
1288,3,4,3,CleanTech,Pune,1474013,87292,No,Low,500000
1289,13,5,8,CleanTech,Hyderabad,1457554,1253478,No,Low,500000
1290,3,7,3,AgriTech,Mumbai,651269,288370,No,Low,500000
1291,13,0,6,EdTech,Mumbai,1590032,1796621,Yes,High,5000000
1292,10,13,9,E-Commerce,Kolkata,482213,2221943,Yes,High,5000000
1293,16,5,9,CleanTech,Chennai,73617,1680949,Yes,High,5000000
1294,15,2,3,EdTech,Delhi,622720,1344714,Yes,High,5000000
1295,4,2,2,FinTech,Pune,803791,2473589,Yes,High,5000000
1296,13,1,2,EdTech,Chennai,1391906,1854528,Yes,High,5000000
1297,11,4,5,CleanTech,Mumbai,1839362,1509820,No,Low,500000
1298,2,8,2,AI,Pune,1334620,187507,No,Low,500000
1299,10,15,6,E-Commerce,Delhi,1713321,2456061,Yes,High,5000000
1300,7,11,10,HealthTech,Chennai,1990114,1921836,No,Low,500000
1301,5,7,3,AI,Hyderabad,557301,1324321,Yes,High,5000000
1302,6,7,3,FinTech,Delhi,169473,705483,Yes,High,5000000
1303,16,14,9,EdTech,Delhi,1588420,1513724,No,Low,500000
1304,4,12,10,AgriTech,Chennai,1870739,112973,No,Low,500000
1305,9,6,3,HealthTech,Chennai,1746493,1098690,No,Low,500000
1306,17,7,3,AI,Hyderabad,1115994,1642250,Yes,High,5000000
1307,20,15,8,FinTech,Bangalore,1480421,1391005,No,Low,500000
1308,20,6,8,HealthTech,Mumbai,674591,1739480,Yes,High,5000000
1309,7,7,3,HealthTech,Mumbai,321943,717524,Yes,High,5000000
1310,8,0,6,EdTech,Chennai,1924761,1794602,No,Low,500000
1311,6,3,4,AgriTech,Mumbai,1608752,2410922,Yes,High,5000000
1312,15,12,8,AgriTech,Bangalore,1276777,2247226,Yes,High,5000000
1313,5,11,8,E-Commerce,Chennai,80213,1755640,Yes,High,5000000
1314,11,8,1,EdTech,Delhi,946798,1573633,Yes,High,5000000
1315,17,4,4,EdTech,Delhi,730142,1835275,Yes,High,5000000
1316,13,11,8,HealthTech,Bangalore,1534690,258966,No,Low,500000
1317,17,15,2,AgriTech,Chennai,1009626,792738,No,Low,500000
1318,14,9,3,AI,Mumbai,505898,553073,Yes,High,5000000
1319,18,7,8,HealthTech,Mumbai,1391710,2156449,Yes,High,5000000
1320,10,10,4,EdTech,Hyderabad,1724342,507675,No,Low,500000
1321,9,13,8,CleanTech,Hyderabad,530123,1032011,Yes,High,5000000
1322,3,13,1,AI,Chennai,896319,1371806,Yes,High,5000000
1323,17,8,1,FinTech,Bangalore,1373294,1439634,Yes,High,5000000
1324,15,5,7,AI,Bangalore,1845276,1011246,No,Low,500000
1325,3,8,6,AgriTech,Pune,204340,844912,Yes,High,5000000
1326,15,12,2,EdTech,Bangalore,458651,1339013,Yes,High,5000000
1327,12,6,2,AI,Bangalore,651561,2386922,Yes,High,5000000
1328,13,13,4,EdTech,Hyderabad,1677794,2150655,Yes,High,5000000
1329,7,15,5,AI,Kolkata,1876496,1817050,No,Low,500000
1330,11,8,10,EdTech,Chennai,126081,1206067,Yes,High,5000000
1331,8,9,5,HealthTech,Bangalore,285657,155920,No,Low,500000
1332,3,7,8,E-Commerce,Delhi,1541912,1118746,No,Low,500000
1333,20,4,7,E-Commerce,Mumbai,494307,2150143,Yes,High,5000000
1334,16,11,3,FinTech,Bangalore,120276,1593710,Yes,High,5000000
1335,12,0,8,AgriTech,Kolkata,528473,654108,Yes,High,5000000
1336,15,13,2,EdTech,Kolkata,100627,1343155,Yes,High,5000000
1337,20,2,6,AgriTech,Bangalore,1808953,199823,No,Low,500000
1338,17,9,3,E-Commerce,Hyderabad,509166,1027537,Yes,High,5000000
1339,19,2,8,FinTech,Hyderabad,543315,2365101,Yes,High,5000000
1340,16,11,5,E-Commerce,Delhi,469044,991503,Yes,High,5000000
1341,19,14,4,E-Commerce,Bangalore,328921,442874,Yes,High,5000000
1342,15,14,3,HealthTech,Pune,1306146,1832753,Yes,High,5000000
1343,8,6,9,CleanTech,Bangalore,1723218,2343493,Yes,High,5000000
1344,11,4,9,AI,Kolkata,77175,267282,Yes,High,5000000
1345,9,0,7,HealthTech,Pune,1551532,1573265,Yes,High,5000000
1346,3,10,2,AI,Bangalore,95785,1703276,Yes,High,5000000
1347,16,5,6,AgriTech,Pune,929081,642472,No,Low,500000
1348,16,14,1,AI,Chennai,899946,630111,No,Low,500000
1349,16,9,10,AgriTech,Mumbai,50661,1280945,Yes,High,5000000
1350,9,13,10,CleanTech,Bangalore,605972,821346,Yes,High,5000000
1351,19,11,3,HealthTech,Bangalore,1477241,525706,No,Low,500000
1352,4,7,6,E-Commerce,Chennai,1406846,1938076,Yes,High,5000000
1353,4,13,8,HealthTech,Bangalore,744037,1844491,Yes,High,5000000
1354,12,8,4,FinTech,Pune,855439,804965,No,Low,500000
1355,16,2,10,HealthTech,Mumbai,1895745,1442662,No,Low,500000
1356,12,4,5,AgriTech,Bangalore,792207,645996,No,Low,500000
1357,7,4,4,EdTech,Chennai,1987408,169194,No,Low,500000
1358,20,2,3,EdTech,Chennai,1879596,1525126,No,Low,500000
1359,6,9,6,E-Commerce,Pune,1599720,1078990,No,Low,500000
1360,7,3,8,E-Commerce,Delhi,933158,67954,No,Low,500000
1361,17,13,1,E-Commerce,Kolkata,1825987,721299,No,Low,500000
1362,4,3,2,FinTech,Pune,103814,77865,No,Low,500000
1363,14,15,8,EdTech,Hyderabad,292917,1184043,Yes,High,5000000
1364,7,15,2,AgriTech,Hyderabad,920737,2257337,Yes,High,5000000
1365,8,6,8,FinTech,Hyderabad,1205336,1403328,Yes,High,5000000
1366,12,8,10,AI,Bangalore,77887,1255184,Yes,High,5000000
1367,19,14,2,E-Commerce,Hyderabad,670580,1860745,Yes,High,5000000
1368,3,13,5,AgriTech,Pune,1606086,471224,No,Low,500000
1369,19,5,2,E-Commerce,Kolkata,941188,748258,No,Low,500000
1370,20,5,8,AI,Bangalore,1932761,1210452,No,Low,500000
1371,20,14,6,AI,Delhi,315651,1872714,Yes,High,5000000
1372,9,7,6,FinTech,Delhi,883622,1366444,Yes,High,5000000
1373,12,14,5,E-Commerce,Kolkata,272095,888885,Yes,High,5000000
1374,7,9,7,EdTech,Mumbai,1553838,2227374,Yes,High,5000000
1375,15,5,8,HealthTech,Bangalore,715833,1405444,Yes,High,5000000
1376,6,6,7,HealthTech,Mumbai,1386714,1364396,No,Low,500000
1377,7,12,9,AI,Hyderabad,1450398,2421876,Yes,High,5000000
1378,20,8,6,E-Commerce,Bangalore,1143252,693159,No,Low,500000
1379,3,14,5,FinTech,Pune,1277672,412928,No,Low,500000
1380,6,12,6,FinTech,Kolkata,949973,722895,No,Low,500000
1381,4,0,2,EdTech,Chennai,1997504,411126,No,Low,500000
1382,18,11,5,CleanTech,Kolkata,1117278,1046318,No,Low,500000
1383,12,2,2,E-Commerce,Delhi,645202,1167305,Yes,High,5000000
1384,2,12,9,AgriTech,Bangalore,1114341,1207668,Yes,High,5000000
1385,20,6,5,EdTech,Hyderabad,1097307,1983804,Yes,High,5000000
1386,14,8,1,CleanTech,Delhi,1341564,410001,No,Low,500000
1387,19,7,10,AI,Delhi,1370531,2026847,Yes,High,5000000
1388,15,15,8,EdTech,Hyderabad,119966,330339,Yes,High,5000000
1389,9,13,1,FinTech,Delhi,1920018,595965,No,Low,500000
1390,6,14,6,CleanTech,Pune,1276624,2029385,Yes,High,5000000
1391,11,3,7,AI,Mumbai,924973,1843091,Yes,High,5000000
1392,17,1,9,EdTech,Hyderabad,1332758,582244,No,Low,500000
1393,9,4,5,AI,Hyderabad,1513343,2461639,Yes,High,5000000
1394,17,13,9,FinTech,Pune,940322,1652577,Yes,High,5000000
1395,3,8,8,E-Commerce,Chennai,1954684,1994624,Yes,High,5000000
1396,18,11,6,E-Commerce,Bangalore,1088117,1149767,Yes,High,5000000
1397,16,14,8,E-Commerce,Delhi,1002062,1000166,No,Low,500000
1398,2,8,9,HealthTech,Bangalore,255610,2467766,Yes,High,5000000
1399,11,13,1,AI,Bangalore,1616838,20376,No,Low,500000
1400,3,12,4,EdTech,Chennai,1393968,1014253,No,Low,500000
1401,3,12,9,CleanTech,Delhi,602162,757581,Yes,High,5000000
1402,7,2,7,AI,Mumbai,1478007,910226,No,Low,500000
1403,17,6,1,CleanTech,Bangalore,1233375,629064,No,Low,500000
1404,8,10,5,AgriTech,Mumbai,1367175,355073,No,Low,500000
1405,12,8,5,FinTech,Kolkata,908323,393530,No,Low,500000
1406,17,12,10,EdTech,Kolkata,1221207,1010506,No,Low,500000
1407,17,14,9,CleanTech,Kolkata,1536972,1964210,Yes,High,5000000
1408,3,13,10,FinTech,Delhi,125534,1302836,Yes,High,5000000
1409,13,1,9,AgriTech,Chennai,1289299,2336987,Yes,High,5000000
1410,15,13,2,HealthTech,Hyderabad,308418,392432,Yes,High,5000000
1411,16,2,5,E-Commerce,Bangalore,135496,2119234,Yes,High,5000000
1412,5,4,10,FinTech,Pune,397249,1607067,Yes,High,5000000
1413,2,11,1,CleanTech,Chennai,311670,603425,Yes,High,5000000
1414,8,8,1,CleanTech,Bangalore,309319,2295559,Yes,High,5000000
1415,20,5,4,AgriTech,Bangalore,528722,182005,No,Low,500000
1416,11,11,3,HealthTech,Delhi,1800487,1223343,No,Low,500000
1417,7,0,9,AgriTech,Bangalore,1377846,569510,No,Low,500000
1418,14,10,6,EdTech,Hyderabad,257112,792697,Yes,High,5000000
1419,5,5,8,AI,Pune,1975047,1812013,No,Low,500000
1420,11,1,6,AI,Kolkata,617003,531457,No,Low,500000
1421,6,3,7,AI,Kolkata,1986723,989494,No,Low,500000
1422,6,15,10,EdTech,Delhi,764838,1317561,Yes,High,5000000
1423,7,15,10,CleanTech,Mumbai,1458262,460988,No,Low,500000
1424,16,15,9,AI,Mumbai,1137572,1816789,Yes,High,5000000
1425,15,1,7,AI,Kolkata,1132442,2397331,Yes,High,5000000
1426,6,0,8,FinTech,Kolkata,1538536,68983,No,Low,500000
1427,14,8,7,EdTech,Hyderabad,1815175,1018012,No,Low,500000
1428,15,2,10,HealthTech,Pune,1152062,1047510,No,Low,500000
1429,15,0,1,CleanTech,Hyderabad,1815183,361042,No,Low,500000
1430,7,10,4,AgriTech,Pune,834396,1160120,Yes,High,5000000
1431,7,3,9,EdTech,Bangalore,1727390,1249981,No,Low,500000
1432,8,4,8,HealthTech,Mumbai,80286,2211059,Yes,High,5000000
1433,8,9,5,FinTech,Delhi,1062139,1315473,Yes,High,5000000
1434,10,15,8,HealthTech,Kolkata,411389,500318,Yes,High,5000000
1435,4,10,8,AI,Delhi,855836,46967,No,Low,500000
1436,7,1,2,HealthTech,Mumbai,621670,499282,No,Low,500000
1437,3,11,6,E-Commerce,Mumbai,1341029,439436,No,Low,500000
1438,9,15,7,E-Commerce,Chennai,1605617,1054967,No,Low,500000
1439,7,14,2,FinTech,Mumbai,1056554,526464,No,Low,500000
1440,18,10,1,FinTech,Hyderabad,1735933,314427,No,Low,500000
1441,9,9,8,FinTech,Hyderabad,750752,2211748,Yes,High,5000000
1442,8,12,5,HealthTech,Delhi,84053,1293819,Yes,High,5000000
1443,8,12,4,FinTech,Hyderabad,1679656,1510037,No,Low,500000
1444,4,11,9,HealthTech,Delhi,403646,808206,Yes,High,5000000
1445,6,6,8,AI,Mumbai,840456,2149996,Yes,High,5000000
1446,9,14,5,EdTech,Delhi,1718148,1720355,Yes,High,5000000
1447,4,8,6,E-Commerce,Kolkata,661167,259997,No,Low,500000
1448,17,9,9,HealthTech,Chennai,191419,1783231,Yes,High,5000000
1449,4,7,8,HealthTech,Bangalore,586985,287177,No,Low,500000
1450,10,2,2,HealthTech,Pune,1910458,1628803,No,Low,500000
1451,15,11,10,AI,Bangalore,508313,806753,Yes,High,5000000
1452,7,3,8,FinTech,Delhi,1100046,743229,No,Low,500000
1453,4,14,3,HealthTech,Chennai,1470372,229588,No,Low,500000
1454,13,12,5,E-Commerce,Hyderabad,916619,1936256,Yes,High,5000000
1455,20,9,6,E-Commerce,Kolkata,1076516,1002822,No,Low,500000
1456,4,3,1,HealthTech,Mumbai,795149,1228183,Yes,High,5000000
1457,20,14,9,HealthTech,Mumbai,1054593,373603,No,Low,500000
1458,4,2,10,AI,Delhi,593702,1287694,Yes,High,5000000
1459,9,4,6,AI,Kolkata,1314604,639289,No,Low,500000
1460,2,13,3,AI,Pune,1112771,1603741,Yes,High,5000000
1461,4,13,4,E-Commerce,Mumbai,1596655,1937860,Yes,High,5000000
1462,20,2,7,AgriTech,Bangalore,539094,276995,No,Low,500000
1463,17,6,7,E-Commerce,Bangalore,1852684,950301,No,Low,500000
1464,5,10,1,CleanTech,Hyderabad,204039,426459,Yes,High,5000000
1465,17,0,2,E-Commerce,Hyderabad,1471221,251605,No,Low,500000
1466,9,6,6,EdTech,Bangalore,402991,803566,Yes,High,5000000
1467,4,2,5,HealthTech,Kolkata,1391111,676253,No,Low,500000
1468,4,5,6,AgriTech,Bangalore,1455250,1133319,No,Low,500000
1469,16,6,10,CleanTech,Chennai,226222,319484,Yes,High,5000000
1470,17,8,4,EdTech,Kolkata,1533225,931885,No,Low,500000
1471,12,7,10,FinTech,Pune,370197,915716,Yes,High,5000000
1472,17,10,3,AI,Delhi,516150,1772180,Yes,High,5000000
1473,8,2,8,AgriTech,Delhi,958184,1569663,Yes,High,5000000
1474,16,14,6,CleanTech,Chennai,1984806,92463,No,Low,500000
1475,14,6,6,AI,Mumbai,1014238,474517,No,Low,500000
1476,17,13,6,AI,Mumbai,801194,1978328,Yes,High,5000000
1477,11,10,1,HealthTech,Chennai,305760,1285151,Yes,High,5000000
1478,13,2,8,E-Commerce,Kolkata,1257927,445192,No,Low,500000
1479,12,11,5,EdTech,Kolkata,1798191,684489,No,Low,500000
1480,4,10,3,CleanTech,Mumbai,749256,41569,No,Low,500000
1481,10,11,6,FinTech,Chennai,1085403,1904646,Yes,High,5000000
1482,9,2,6,AgriTech,Pune,339287,1240418,Yes,High,5000000
1483,10,4,10,FinTech,Bangalore,1981133,540443,No,Low,500000
1484,5,14,5,CleanTech,Hyderabad,608644,427665,No,Low,500000
1485,8,13,3,HealthTech,Pune,1426625,809702,No,Low,500000
1486,4,8,9,FinTech,Kolkata,1377821,874706,No,Low,500000
1487,18,11,6,E-Commerce,Hyderabad,773130,1734774,Yes,High,5000000
1488,11,8,9,E-Commerce,Pune,1016721,1369656,Yes,High,5000000
1489,20,6,7,AI,Chennai,1114317,204492,No,Low,500000
1490,15,8,7,CleanTech,Kolkata,122493,560415,Yes,High,5000000
1491,2,2,6,E-Commerce,Kolkata,1934077,71021,No,Low,500000
1492,17,7,8,EdTech,Delhi,1007675,501482,No,Low,500000
1493,7,10,4,FinTech,Hyderabad,595979,251475,No,Low,500000
1494,7,1,5,AI,Mumbai,1756499,1639187,No,Low,500000
1495,19,8,9,AI,Mumbai,1718135,107795,No,Low,500000
1496,9,7,9,FinTech,Pune,764329,258223,No,Low,500000
1497,12,2,8,AgriTech,Mumbai,1663975,1991538,Yes,High,5000000
1498,17,2,8,FinTech,Mumbai,918509,360952,No,Low,500000
1499,12,8,6,FinTech,Kolkata,1977995,1267448,No,Low,500000
1500,19,15,5,EdTech,Kolkata,197728,465333,Yes,High,5000000
1501,7,5,7,HealthTech,Pune,324821,2482108,Yes,High,5000000
1502,4,0,5,E-Commerce,Delhi,1767663,1407629,No,Low,500000
1503,13,0,8,CleanTech,Chennai,257985,187453,No,Low,500000
1504,11,1,2,FinTech,Chennai,836859,2117762,Yes,High,5000000
1505,3,10,1,AI,Mumbai,948680,524109,No,Low,500000
1506,6,14,5,EdTech,Delhi,889842,2091116,Yes,High,5000000
1507,4,12,7,FinTech,Chennai,449433,377641,No,Low,500000
1508,9,0,5,HealthTech,Kolkata,1609521,1030995,No,Low,500000
1509,13,12,3,AI,Hyderabad,180675,169630,No,Low,500000
1510,7,5,10,AgriTech,Chennai,882783,1055448,Yes,High,5000000
1511,6,7,4,AI,Pune,1651983,1433150,No,Low,500000
1512,7,2,9,AI,Hyderabad,1912858,37456,No,Low,500000
1513,7,3,9,FinTech,Chennai,1995140,2019309,Yes,High,5000000
1514,9,14,6,EdTech,Bangalore,1834933,1955451,Yes,High,5000000
1515,8,9,6,HealthTech,Mumbai,155727,1271578,Yes,High,5000000
1516,14,8,8,FinTech,Delhi,1893843,2486260,Yes,High,5000000
1517,10,6,5,FinTech,Delhi,1873767,1155780,No,Low,500000
1518,4,2,7,EdTech,Mumbai,1501179,1882979,Yes,High,5000000
1519,11,9,4,AI,Delhi,1162821,731223,No,Low,500000
1520,10,3,3,EdTech,Delhi,1054342,2207092,Yes,High,5000000
1521,11,1,5,HealthTech,Bangalore,1081806,514712,No,Low,500000
1522,6,7,6,E-Commerce,Kolkata,1345542,229581,No,Low,500000
1523,12,5,1,HealthTech,Kolkata,604459,2120475,Yes,High,5000000
1524,20,11,1,HealthTech,Delhi,1699973,999300,No,Low,500000
1525,4,15,8,E-Commerce,Hyderabad,1606127,1769095,Yes,High,5000000
1526,16,12,2,AgriTech,Kolkata,1760501,1703167,No,Low,500000
1527,10,1,5,FinTech,Mumbai,1975726,679535,No,Low,500000
1528,8,13,8,E-Commerce,Mumbai,1524175,1025701,No,Low,500000
1529,13,0,4,CleanTech,Pune,1092937,440908,No,Low,500000
1530,15,14,7,FinTech,Hyderabad,354488,1373935,Yes,High,5000000
1531,18,13,4,FinTech,Pune,1676332,1520161,No,Low,500000
1532,12,4,3,AgriTech,Mumbai,1579886,1834138,Yes,High,5000000
1533,19,13,7,CleanTech,Mumbai,322709,227140,No,Low,500000
1534,14,7,2,FinTech,Hyderabad,315679,1209183,Yes,High,5000000
1535,14,1,4,AgriTech,Mumbai,951603,50346,No,Low,500000
1536,8,14,1,AI,Bangalore,1941109,2408091,Yes,High,5000000
1537,12,9,1,EdTech,Hyderabad,77439,683140,Yes,High,5000000
1538,2,9,7,AI,Chennai,1938655,2070282,Yes,High,5000000
1539,8,14,10,E-Commerce,Delhi,160275,1323451,Yes,High,5000000
1540,2,2,2,HealthTech,Chennai,1523931,1266336,No,Low,500000
1541,2,12,8,EdTech,Bangalore,675613,2285306,Yes,High,5000000
1542,4,10,10,FinTech,Bangalore,1204071,1280778,Yes,High,5000000
1543,17,0,1,EdTech,Hyderabad,338868,1602529,Yes,High,5000000
1544,5,6,10,AI,Pune,82002,2170153,Yes,High,5000000
1545,15,9,6,EdTech,Bangalore,1361462,1496562,Yes,High,5000000
1546,11,10,8,E-Commerce,Kolkata,757603,1422683,Yes,High,5000000
1547,2,13,2,E-Commerce,Delhi,185367,872911,Yes,High,5000000
1548,2,4,6,HealthTech,Hyderabad,853962,1375886,Yes,High,5000000
1549,17,15,9,AgriTech,Delhi,956872,1849860,Yes,High,5000000
1550,8,4,7,EdTech,Bangalore,751749,2111506,Yes,High,5000000
1551,11,9,10,HealthTech,Pune,535358,1306088,Yes,High,5000000
1552,13,11,3,FinTech,Bangalore,1862864,525387,No,Low,500000
1553,13,11,4,E-Commerce,Pune,382241,2384397,Yes,High,5000000
1554,19,7,9,AI,Kolkata,1872265,445750,No,Low,500000
1555,13,12,5,CleanTech,Bangalore,1496356,2022465,Yes,High,5000000
1556,19,12,1,FinTech,Mumbai,420592,151130,No,Low,500000
1557,2,6,4,E-Commerce,Kolkata,989028,289882,No,Low,500000
1558,9,12,3,FinTech,Bangalore,88589,1976140,Yes,High,5000000
1559,15,3,4,FinTech,Kolkata,1635812,521228,No,Low,500000
1560,18,5,9,EdTech,Bangalore,1905686,2410487,Yes,High,5000000
1561,6,9,6,E-Commerce,Pune,956337,1931928,Yes,High,5000000
1562,16,6,5,CleanTech,Bangalore,1548305,1927955,Yes,High,5000000
1563,11,11,5,FinTech,Delhi,1386082,252697,No,Low,500000
1564,16,10,1,AI,Mumbai,1598276,2031770,Yes,High,5000000
1565,16,0,8,CleanTech,Kolkata,1222383,1493180,Yes,High,5000000
1566,8,3,1,HealthTech,Bangalore,1604916,1592392,No,Low,500000
1567,5,0,6,CleanTech,Kolkata,1092507,650094,No,Low,500000
1568,7,1,5,AI,Bangalore,1831620,721562,No,Low,500000
1569,19,0,7,E-Commerce,Hyderabad,376225,1992785,Yes,High,5000000
1570,13,1,10,E-Commerce,Bangalore,1422625,2465500,Yes,High,5000000
1571,19,7,10,AI,Mumbai,500131,367188,No,Low,500000
1572,3,14,6,EdTech,Mumbai,1298628,1826008,Yes,High,5000000
1573,16,12,1,FinTech,Bangalore,86900,2136739,Yes,High,5000000
1574,12,13,5,HealthTech,Kolkata,254158,1079104,Yes,High,5000000
1575,10,10,1,AI,Hyderabad,1453221,2394873,Yes,High,5000000
1576,19,2,7,EdTech,Kolkata,891210,546285,No,Low,500000
1577,16,2,8,HealthTech,Delhi,223916,2106306,Yes,High,5000000
1578,13,1,7,CleanTech,Kolkata,864727,75443,No,Low,500000
1579,7,15,4,CleanTech,Hyderabad,476351,1465507,Yes,High,5000000
1580,6,11,9,AgriTech,Hyderabad,1808314,1112661,No,Low,500000
1581,17,3,9,AI,Bangalore,1465248,261062,No,Low,500000
1582,19,8,8,E-Commerce,Hyderabad,1233828,42208,No,Low,500000
1583,10,14,9,EdTech,Chennai,355175,2119831,Yes,High,5000000
1584,6,4,7,AgriTech,Bangalore,930661,1254339,Yes,High,5000000
1585,2,1,7,E-Commerce,Delhi,718007,1564049,Yes,High,5000000
1586,19,3,3,AI,Pune,1300236,757129,No,Low,500000
1587,2,11,2,EdTech,Kolkata,810241,47722,No,Low,500000
1588,14,14,3,EdTech,Delhi,90233,870458,Yes,High,5000000
1589,19,10,8,CleanTech,Kolkata,1087067,535709,No,Low,500000
1590,17,13,7,HealthTech,Kolkata,1780144,2294712,Yes,High,5000000
1591,18,10,7,E-Commerce,Chennai,1525493,2264970,Yes,High,5000000
1592,16,8,6,FinTech,Pune,736820,1000914,Yes,High,5000000
1593,19,3,6,EdTech,Delhi,1573206,776467,No,Low,500000
1594,17,12,5,FinTech,Chennai,827692,1114142,Yes,High,5000000
1595,12,15,2,AI,Hyderabad,1667590,510271,No,Low,500000
1596,4,9,1,AgriTech,Mumbai,1102728,1354431,Yes,High,5000000
1597,13,15,9,CleanTech,Mumbai,1679631,1827483,Yes,High,5000000
1598,13,3,8,FinTech,Hyderabad,1157660,2402148,Yes,High,5000000
1599,19,15,2,E-Commerce,Kolkata,70844,1896649,Yes,High,5000000
1600,7,11,2,EdTech,Mumbai,1915862,1833072,No,Low,500000
1601,2,5,10,EdTech,Pune,1554712,210041,No,Low,500000
1602,4,4,9,AI,Mumbai,1510650,842664,No,Low,500000
1603,12,11,4,EdTech,Delhi,103989,476366,Yes,High,5000000
1604,10,3,3,CleanTech,Delhi,267672,815998,Yes,High,5000000
1605,12,13,2,HealthTech,Pune,553458,1719101,Yes,High,5000000
1606,4,5,3,AgriTech,Hyderabad,1972385,2290398,Yes,High,5000000
1607,5,11,2,E-Commerce,Hyderabad,1165147,438466,No,Low,500000
1608,11,5,7,CleanTech,Bangalore,1907289,994039,No,Low,500000
1609,17,8,7,FinTech,Mumbai,1995144,1846040,No,Low,500000
1610,5,3,5,HealthTech,Hyderabad,1971530,1156635,No,Low,500000
1611,6,10,9,CleanTech,Chennai,930033,650886,No,Low,500000
1612,2,11,5,AgriTech,Pune,56667,1784402,Yes,High,5000000
1613,15,0,5,FinTech,Mumbai,1337276,42412,No,Low,500000
1614,16,6,4,HealthTech,Pune,1957487,2237290,Yes,High,5000000
1615,16,13,8,EdTech,Mumbai,217514,167196,No,Low,500000
1616,11,9,2,FinTech,Bangalore,348295,1423165,Yes,High,5000000
1617,13,4,8,HealthTech,Delhi,1248436,1217615,No,Low,500000
1618,14,6,1,CleanTech,Kolkata,976120,1057995,Yes,High,5000000
1619,3,6,8,EdTech,Mumbai,1462443,348373,No,Low,500000
1620,14,8,3,FinTech,Bangalore,1892925,1932356,Yes,High,5000000
1621,9,5,3,HealthTech,Kolkata,1555535,402156,No,Low,500000
1622,20,9,7,E-Commerce,Bangalore,786011,341103,No,Low,500000
1623,2,1,9,HealthTech,Kolkata,593971,133775,No,Low,500000
1624,6,9,2,HealthTech,Mumbai,165591,1731274,Yes,High,5000000
1625,16,4,6,CleanTech,Pune,1767264,2365011,Yes,High,5000000
1626,8,3,10,FinTech,Chennai,1782058,1440420,No,Low,500000
1627,19,9,9,AgriTech,Bangalore,53404,182932,Yes,High,5000000
1628,19,12,4,AgriTech,Pune,777106,1564948,Yes,High,5000000
1629,5,6,7,EdTech,Mumbai,637809,1307477,Yes,High,5000000
1630,18,0,9,HealthTech,Chennai,602654,1757754,Yes,High,5000000
1631,2,15,1,EdTech,Bangalore,1530011,246738,No,Low,500000
1632,2,0,7,AgriTech,Kolkata,635588,1575714,Yes,High,5000000
1633,9,13,2,HealthTech,Chennai,1584802,1573229,No,Low,500000
1634,13,14,4,AgriTech,Hyderabad,1348483,431924,No,Low,500000
1635,6,9,2,EdTech,Mumbai,1420582,1651358,Yes,High,5000000
1636,19,6,3,EdTech,Mumbai,275196,952283,Yes,High,5000000
1637,6,11,7,EdTech,Mumbai,472287,2118982,Yes,High,5000000
1638,15,4,9,EdTech,Delhi,395157,1361494,Yes,High,5000000
1639,20,15,10,CleanTech,Mumbai,1865820,483723,No,Low,500000
1640,12,7,3,AI,Bangalore,387814,595163,Yes,High,5000000
1641,20,8,10,FinTech,Kolkata,1694684,1631221,No,Low,500000
1642,11,1,1,E-Commerce,Kolkata,774957,1929692,Yes,High,5000000
1643,10,5,6,E-Commerce,Delhi,430034,1766016,Yes,High,5000000
1644,20,4,2,E-Commerce,Delhi,258720,1555219,Yes,High,5000000
1645,15,15,1,AgriTech,Chennai,1336340,825184,No,Low,500000
1646,11,4,6,AI,Kolkata,1646902,398210,No,Low,500000
1647,14,7,6,FinTech,Chennai,1587594,1883727,Yes,High,5000000
1648,11,10,8,CleanTech,Bangalore,146248,1619841,Yes,High,5000000
1649,17,14,8,EdTech,Pune,1964438,736647,No,Low,500000
1650,14,3,4,E-Commerce,Pune,1911413,2153460,Yes,High,5000000
1651,4,15,10,EdTech,Bangalore,150030,524202,Yes,High,5000000
1652,16,0,5,HealthTech,Hyderabad,380824,246439,No,Low,500000
1653,17,6,4,CleanTech,Pune,1216575,1025186,No,Low,500000
1654,19,8,7,AI,Hyderabad,793968,939463,Yes,High,5000000
1655,15,7,8,AgriTech,Delhi,1284983,1362263,Yes,High,5000000
1656,14,2,4,HealthTech,Delhi,1990909,913925,No,Low,500000
1657,16,4,9,AgriTech,Mumbai,1759517,1973256,Yes,High,5000000
1658,19,12,3,EdTech,Pune,1897283,1298197,No,Low,500000
1659,5,3,8,CleanTech,Delhi,205880,1649387,Yes,High,5000000
1660,15,8,4,EdTech,Chennai,1869561,1615366,No,Low,500000
1661,6,3,8,AgriTech,Mumbai,538919,343880,No,Low,500000
1662,3,5,5,EdTech,Delhi,1116893,1555096,Yes,High,5000000
1663,11,1,8,CleanTech,Bangalore,479425,758721,Yes,High,5000000
1664,16,6,3,CleanTech,Hyderabad,657989,138337,No,Low,500000
